Student_ID,Z_Name,Animal_Type,Animal_Category,Zootopia_District,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Fur_Color,Paw_Size,Tail_Length_cm,Stress_Level
1705,Hooves Rabbit,Gazelle,Prey,Savanna Central,8.2,3.4,8.0,3.8,0.6,Grey,Small,72,High
1706,Nangi Pig,Sloth,Prey,Sahara Square,7.3,0.0,7.8,4.0,4.9,Striped,Small,15,Moderate
1707,Swift Wilde,Hippo,Prey,,8.0,2.9,7.9,0.3,4.9,Orange,Small,92,Moderate
1708,Doug Badger,Polar Bear,Predator,Rainforest District,6.4,0.3,7.1,3.3,6.9,White,Medium,138,Moderate
1709,Tail Squirrel,Sheep,Prey,Meadowlands,6.6,2.9,8.2,2.0,4.3,Orange,Extra Large,69,Moderate
1710,Sparky Wolf,Cheetah,Predator,Tundratown,8.2,2.2,5.1,4.2,4.3,Brown,Small,95,High
1711,Dash Pig,Gazelle,Prey,Rainforest District,6.9,,9.1,2.5,1.7,Spotted,Medium,105,Moderate
1712,Kevin Mouse,Yak,Prey,Downtown,6.7,1.9,6.5,3.1,5.8,Striped,Medium,123,Moderate
1713,Frantic Mouse,Moose,Prey,Sahara Square,5.8,3.9,5.5,5.6,3.2,Orange,Small,114,High
1714,Koslov Sheep,Giraffe,Prey,Savanna Central,8.6,1.7,8.2,1.9,3.6,Grey,Extra Large,56,High
1715,Officer Raccoon,Otter,Predator,Rainforest District,6.5,2.3,7.5,3.5,4.2,Golden,Small,119,Moderate
1716,Yax Weasel,Hyena,Predator,Rainforest District,5.4,0.2,6.3,0.4,11.7,Orange,Small,102,Low
1717,Bonnie Fox,Hedgehog,Prey,Downtown,5.5,3.3,5.2,4.0,6.0,Spotted,Large,92,High
1718,Lionheart Wilde,Lion,Predator,Meadowlands,7.4,1.2,,2.3,5.5,Black,Medium,8,Moderate
1719,Fuzzy Gorilla,Sloth,Prey,Sahara Square,7.8,0.5,10.0,2.4,3.3,White,Extra Large,90,Moderate
1720,Manchas Hare,Weasel,Predator,Downtown,6.8,3.3,7.3,4.3,2.3,Striped,Small,142,Moderate
1721,Officer Squirrel,Leopard,Predator,Meadowlands,5.5,3.4,8.7,1.3,5.1,Black,Extra Large,113,Low
1722,Paws Otter,Hedgehog,Prey,Meadowlands,9.9,1.0,7.3,0.2,5.6,Brown,Large,88,High
1723,Bogo Ocelot,Yak,Prey,Savanna Central,7.0,2.3,9.8,2.5,2.4,Striped,Small,44,Moderate
1724,Ranger Moose,Wolf,Predator,Tundratown,5.2,1.3,7.9,5.7,3.9,Orange,Medium,147,Low
1725,Peter Sheep,Sloth,Prey,Sahara Square,9.3,0.9,6.1,1.2,6.5,White,Large,39,High
1726,Priscilla Opossum,Hedgehog,Prey,Sahara Square,7.5,1.9,6.3,3.0,5.3,,Small,24,Moderate
1727,Agent Cat,Cheetah,Predator,Savanna Central,5.2,0.5,9.4,4.5,4.4,Brown,Medium,136,Low
1728,Snout Tiger,Giraffe,Prey,,6.8,3.0,8.9,4.0,1.3,Black,Large,140,Moderate
1729,Dash Mouse,Zebra,Prey,Savanna Central,8.6,0.8,6.7,2.8,5.1,Brown,Extra Large,142,High
1730,Paws Wolf,Otter,Predator,Meadowlands,6.6,0.6,,5.9,3.9,White,Small,146,Moderate
1731,FruFru Leopard,Polar Bear,Predator,,6.1,2.4,7.2,0.4,7.9,Brown,Extra Large,36,Moderate
1733,Claws Rhino,Gazelle,Prey,Downtown,9.7,1.5,7.9,3.9,1.0,Orange,Small,109,High
1734,,Hamster,Prey,,5.7,1.2,5.7,4.9,6.5,Golden,Extra Large,66,High
1735,Bellwether Chipmunk,Rat,Prey,Meadowlands,6.1,,9.7,2.8,2.5,,Medium,102,Moderate
1736,Sparky Weasel,Leopard,Predator,Tundratown,6.6,1.9,8.0,5.9,1.6,Striped,Small,113,Moderate
1737,Sparky Elephant,Hedgehog,Prey,Savanna Central,9.7,3.4,9.4,0.7,0.8,White,Large,107,High
1738,Gazelle Armadillo,Rat,Prey,Savanna Central,7.0,3.8,7.1,3.6,2.5,White,Medium,89,Moderate
1739,Fuzzy Cheetah,Pig,Prey,Sahara Square,8.5,3.8,6.2,4.1,1.4,Black,Extra Large,87,High
1740,Swift Gorilla,Moose,Prey,Savanna Central,8.9,2.2,8.3,1.5,3.1,Grey,Extra Large,18,High
1741,Gareth Dog,Sheep,Prey,Rainforest District,7.4,2.5,7.0,1.2,5.9,Striped,Extra Large,64,Moderate
1742,Jerry Raccoon,Tiger,Predator,Sahara Square,8.7,1.6,6.8,2.4,4.5,Grey,Extra Large,47,High
1743,Koslov Fox,Pig,Prey,Downtown,7.0,2.2,7.7,3.0,4.1,Grey,Medium,124,Moderate
1744,Gazelle Hedgehog,Panther,Predator,Rainforest District,5.8,,9.7,3.6,4.4,,Medium,108,Low
1745,Ranger Shrew,Zebra,Prey,Rainforest District,8.3,1.6,9.5,2.9,1.7,Striped,Small,118,High
1746,Gazelle Hare,Polar Bear,Predator,Savanna Central,9.8,3.3,9.3,0.3,1.3,Golden,Extra Large,144,High
1747,Dash Tiger,Yak,Prey,Sahara Square,6.4,1.1,6.4,5.1,5.0,Grey,Extra Large,130,Moderate
1748,Officer Hyena,Polar Bear,Predator,Sahara Square,6.2,3.2,7.8,0.0,6.8,Golden,Medium,147,Moderate
1749,Gareth Otter,Zebra,Prey,Tundratown,,1.6,5.6,4.1,5.6,Black,Medium,93,High
1750,Lionheart Opossum,Lion,Predator,Tundratown,8.6,0.0,9.8,4.6,1.0,White,Large,107,High
1751,Gareth Wolf,Hamster,Prey,Tundratown,9.5,0.1,9.7,3.8,0.9,Orange,Extra Large,2,High
1752,Hooves Sheep,Leopard,Predator,Meadowlands,9.7,1.8,8.0,2.1,2.4,Black,Large,95,High
1753,Kevin Bunny,Hippo,Prey,Rainforest District,9.7,0.3,7.5,4.1,2.4,Black,Small,38,High
1754,Kevin Dog,Weasel,Predator,Rainforest District,9.5,3.8,,2.2,3.2,Golden,Extra Large,124,High
1755,Jerry Gorilla,Pig,Prey,Downtown,5.1,1.3,7.7,5.5,4.4,White,Extra Large,57,Low
1756,Bucky Hedgehog,Hippo,Prey,Savanna Central,7.7,1.1,9.5,5.3,0.4,Grey,Medium,34,Moderate
1757,Fuzzy Lion,Tiger,Predator,Meadowlands,7.0,3.6,6.9,4.4,2.1,Striped,Extra Large,28,Moderate
1758,Tail Sheep,Jaguar,Predator,Savanna Central,9.6,1.8,8.7,1.4,2.5,Grey,Small,72,High
1759,Manchas Wilde,Rat,Prey,Savanna Central,5.1,0.4,7.5,4.1,6.9,Brown,Small,148,Low
1760,Snout Sheep,Hyena,Predator,Savanna Central,8.5,2.8,7.5,4.8,0.4,Black,Small,144,High
1761,Flash Raccoon,Hyena,Predator,Tundratown,7.4,1.8,6.0,1.8,7.0,Striped,Medium,51,Moderate
1762,Bucky Badger,Hamster,Prey,Savanna Central,6.2,1.2,8.9,2.0,5.7,Brown,Extra Large,124,Moderate
1763,Agent Porcupine,Weasel,Predator,Meadowlands,6.2,0.7,8.9,0.8,7.4,Spotted,Medium,118,Moderate
1764,Manchas Dog,Hedgehog,Prey,Rainforest District,8.4,2.5,9.1,0.2,3.8,Striped,Medium,118,High
1765,Gary Rhino,Rhino,Prey,Meadowlands,6.5,1.1,5.7,1.7,9.0,Black,Extra Large,50,High
1766,Doug Cougar,Mouse,Prey,Meadowlands,8.3,1.5,8.6,1.9,3.7,,Medium,131,High
1767,Whiskers Tiger,Yak,Prey,Sahara Square,6.5,2.2,5.1,0.5,9.7,Grey,Medium,22,High
1768,Kevin Baboon,Cheetah,Predator,Downtown,8.6,0.4,9.2,4.2,1.6,Spotted,Extra Large,131,High
1769,FruFru Bear,Panther,Predator,Tundratown,,3.3,7.0,1.2,4.4,White,Large,94,High
1770,Dash Dingo,Giraffe,Prey,Downtown,7.7,2.3,9.7,3.9,0.4,Brown,Extra Large,55,Moderate
1771,Priscilla Rat,Zebra,Prey,Tundratown,9.4,3.2,9.7,0.2,1.5,Striped,Large,86,High
1772,Gary Hare,Sheep,Prey,Downtown,9.2,2.0,8.7,0.6,3.5,,Small,32,High
1773,Pronk Gorilla,Lion,Predator,Rainforest District,6.3,2.9,,2.1,6.9,Grey,Extra Large,96,High
1774,Bucky Puma,Weasel,Predator,Downtown,8.5,1.5,7.8,0.6,5.6,Orange,Medium,31,High
1775,Tail Cheetah,Hedgehog,Prey,Meadowlands,9.0,1.5,8.2,3.8,1.5,Striped,Small,1,High
1776,,Moose,Prey,Rainforest District,8.1,1.7,5.9,5.7,2.6,Orange,Large,125,High
1777,Kevin Wolf,Panther,Predator,Savanna Central,8.8,0.8,6.7,4.9,2.8,Brown,Small,11,High
1778,Doug Rabbit,Rat,Prey,Rainforest District,7.2,2.9,6.9,1.3,5.7,Brown,Medium,44,Moderate
1779,Dash Beaver,Hedgehog,Prey,Sahara Square,,3.9,6.6,2.4,2.9,Black,Extra Large,8,High
1780,Gary Wilde,Panther,Predator,Sahara Square,9.2,3.0,5.3,,0.5,Orange,Extra Large,91,High
1781,Gareth Lion,Otter,Predator,Savanna Central,8.8,3.5,8.3,2.9,0.5,Grey,Extra Large,75,High
1782,Nick Opossum,Panther,Predator,Tundratown,9.4,0.8,5.4,4.7,3.7,White,Extra Large,91,High
1783,Bonnie Weasel,Rat,Prey,Meadowlands,9.2,0.7,9.3,3.3,1.5,Golden,Medium,129,High
1784,Gary Shrew,Jaguar,Predator,Rainforest District,7.1,0.8,6.4,3.0,6.7,Grey,Large,86,Moderate
1785,Tail Badger,Yak,Prey,Rainforest District,7.7,3.2,9.0,2.4,1.7,Golden,Extra Large,75,Moderate
1786,Claws Wolf,Otter,Predator,Savanna Central,5.3,3.5,5.4,1.5,8.3,Black,Extra Large,96,High
1787,Paws Fox,Giraffe,Prey,Sahara Square,8.5,,9.4,1.3,3.2,Black,Medium,101,High
1788,Judy Pig,Yak,Prey,Downtown,7.7,3.5,9.6,0.9,2.3,Brown,Large,85,Moderate
1789,Fluffy Bunny,Mouse,Prey,Rainforest District,7.3,2.2,9.7,4.8,0.0,Striped,Small,38,Moderate
1790,Nangi Panther,Rabbit,Prey,Downtown,6.9,0.0,5.0,2.8,9.3,Brown,Medium,78,High
1791,Peter Bear,Elephant,Prey,Downtown,7.4,0.1,8.4,1.8,6.3,Black,Large,115,Moderate
1792,Clawhauser Moose,Panther,Predator,Savanna Central,5.8,1.6,6.2,3.2,7.2,Striped,Medium,70,Low
1793,Gareth Armadillo,Hamster,Prey,Meadowlands,6.0,2.0,5.8,4.0,6.2,Orange,Large,109,High
1794,Swift Moose,Moose,Prey,Rainforest District,7.3,0.3,8.0,1.6,6.8,Grey,Large,71,Moderate
1795,Bogo Armadillo,Weasel,Predator,Savanna Central,7.6,2.1,9.6,2.6,2.1,Golden,Medium,96,Moderate
1796,Clawhauser Jackal,Moose,Prey,Meadowlands,9.7,3.1,6.4,4.1,0.7,Spotted,Medium,72,High
1797,,Sheep,Prey,Downtown,7.2,3.3,9.1,0.8,3.6,Grey,Extra Large,83,Moderate
1798,Swift Cheetah,Rabbit,Prey,Rainforest District,6.5,1.2,8.6,1.4,6.3,Orange,Large,25,Moderate
1799,Sharla Panther,Sloth,Prey,Rainforest District,5.0,2.9,5.9,0.6,9.6,Orange,Medium,106,High
1800,Madge Ocelot,Wolf,Predator,Savanna Central,7.4,,9.9,4.3,2.2,Golden,Small,51,Moderate
1801,Snout Chipmunk,Moose,Prey,Rainforest District,6.6,1.3,7.2,3.8,5.1,Orange,Extra Large,59,Moderate
1802,Stu Wilde,Zebra,Prey,Sahara Square,9.3,1.0,6.9,5.2,1.6,,Extra Large,106,High
1803,Duke Sloth,Giraffe,Prey,Savanna Central,8.3,1.4,8.4,0.1,5.8,Spotted,Extra Large,38,High
1804,Peter Macaque,Wolf,Predator,Rainforest District,9.1,3.8,9.6,1.4,0.1,Striped,Large,104,High
1805,,Rabbit,Prey,Downtown,7.6,1.4,7.3,4.1,3.6,Golden,Medium,61,Moderate
1806,Snout Wilde,Rhino,Prey,Downtown,9.6,3.3,9.9,1.1,0.1,Golden,Large,55,High
1807,Gazelle Raccoon,Gazelle,Prey,Savanna Central,6.4,0.4,5.6,1.7,9.9,Grey,Extra Large,67,High
1808,Sparky Cat,Weasel,Predator,Downtown,9.5,2.5,5.0,1.1,5.9,White,Small,101,High
1809,Snout Jackal,Rat,Prey,Meadowlands,5.5,1.5,7.5,0.3,9.2,White,Small,26,Low
1810,Pronk Squirrel,Leopard,Predator,Rainforest District,8.2,1.9,7.5,2.6,3.8,White,Medium,12,High
1811,Nangi Beaver,Sloth,Prey,Downtown,9.8,0.9,7.6,4.2,1.5,Brown,Extra Large,111,High
1812,,Elephant,Prey,Downtown,6.9,1.9,5.4,3.7,6.1,Orange,Small,126,High
1813,Manchas Elephant,Jaguar,Predator,Rainforest District,6.4,0.6,7.7,3.2,6.1,Brown,Extra Large,93,Moderate
1814,Snout Pig,Hamster,Prey,Tundratown,8.1,,7.3,4.3,3.5,Spotted,Extra Large,91,High
1815,Stu Jackal,Fox,Predator,Rainforest District,7.6,1.6,6.6,3.7,4.5,Golden,Small,86,Moderate
1816,Bogo Moose,Hedgehog,Prey,Savanna Central,5.4,1.8,9.5,0.6,6.7,Brown,Extra Large,63,Low
1817,Gareth Hippo,Giraffe,Prey,Meadowlands,9.9,,5.4,4.6,0.3,Orange,Small,141,High
1818,Fabienne Otter,Hedgehog,Prey,Savanna Central,7.1,1.8,8.2,4.6,2.3,Spotted,Medium,8,Moderate
1819,Whiskers Moose,Gazelle,Prey,Meadowlands,5.2,2.4,5.9,2.1,8.4,Golden,Medium,57,High
1820,Lionheart Yak,Wolf,Predator,Rainforest District,6.7,0.4,5.7,0.2,11.0,Spotted,Extra Large,107,High
1821,Clawhauser Skunk,Gazelle,Prey,Savanna Central,7.4,3.8,5.6,5.7,1.5,Orange,Medium,138,High
1822,Yax Sheep,Sloth,Prey,Meadowlands,8.2,3.3,5.5,3.0,4.0,White,Small,37,High
1823,Fluffy Elephant,Moose,Prey,Tundratown,8.5,2.3,9.2,0.3,3.7,Golden,Large,45,High
1824,Emmitt Cougar,Mouse,Prey,Sahara Square,6.9,1.4,,5.3,2.3,Spotted,Large,134,Moderate
1825,Pronk Rabbit,Rat,Prey,Sahara Square,,3.3,,0.6,5.6,Orange,Large,39,Moderate
1826,Claws Hare,Leopard,Predator,Rainforest District,8.6,3.0,5.3,1.3,5.8,Striped,Medium,136,High
1827,Nangi Hare,Hedgehog,Prey,Meadowlands,6.4,2.2,5.7,0.8,8.9,,Large,43,High
1828,Frantic Bunny,Wolf,Predator,Tundratown,6.8,3.2,7.6,0.8,5.6,White,Medium,132,Moderate
1829,Gary Wolf,Zebra,Prey,Savanna Central,,1.6,6.3,2.3,5.1,Spotted,Small,13,High
1830,Emmitt Elephant,Hippo,Prey,,6.2,1.6,5.1,4.6,6.5,Spotted,Large,109,High
1831,Priscilla Raccoon,Rabbit,Prey,,5.9,0.2,8.3,4.6,5.0,Striped,Small,39,Low
1832,Lionheart Ocelot,Polar Bear,Predator,,6.0,2.9,8.5,1.5,5.1,White,Extra Large,145,Moderate
1833,Duke Dog,Sheep,Prey,Sahara Square,9.5,0.4,9.9,3.6,0.6,Striped,Large,111,High
1834,Chief Armadillo,Yak,Prey,Meadowlands,8.6,0.8,7.2,0.4,7.0,Brown,Large,37,High
1835,,Polar Bear,Predator,Meadowlands,6.9,3.0,6.9,2.0,5.2,Striped,Small,116,Moderate
1836,Peter Elephant,Elephant,Prey,Sahara Square,5.2,1.5,5.8,4.2,7.3,Brown,Large,21,High
1837,Snout Mouse,Weasel,Predator,Savanna Central,5.5,2.7,6.4,1.2,8.2,Golden,Large,118,Low
1838,,Jaguar,Predator,Rainforest District,7.4,2.0,6.6,0.8,7.2,White,Medium,70,Moderate
1839,Gideon Beaver,Yak,Prey,Meadowlands,6.9,2.7,8.9,2.9,2.6,Black,Small,110,Moderate
1840,Finnick Cougar,Hyena,Predator,Downtown,6.4,0.6,6.2,1.3,9.5,Brown,Medium,32,Moderate
1841,Jerry Squirrel,Jaguar,Predator,Savanna Central,7.6,2.3,9.7,0.9,3.5,White,Large,100,Moderate
1842,Pronk Hopps,Hippo,Prey,Downtown,7.8,1.0,6.3,0.2,8.7,Black,Medium,137,Moderate
1843,Larry Chipmunk,Hamster,Prey,Downtown,6.5,,5.2,1.3,8.0,Orange,Large,86,High
1844,Agent Pig,Panther,Predator,Savanna Central,7.3,2.8,6.9,1.0,6.0,Golden,Large,99,Moderate
1845,Bellwether Fox,Hamster,Prey,Savanna Central,7.0,2.3,9.7,0.3,4.7,Grey,Medium,117,Moderate
1846,Frantic Chipmunk,Hedgehog,Prey,Tundratown,7.5,0.1,6.6,4.9,4.9,,Large,133,Moderate
1847,Frantic Opossum,Elephant,Prey,Downtown,7.8,1.8,,1.8,6.2,Spotted,Medium,108,Moderate
1848,Lionheart Hyena,Zebra,Prey,Sahara Square,9.8,1.8,7.0,4.6,0.8,Striped,Large,136,High
1849,Jerry Tiger,Jaguar,Predator,Sahara Square,7.1,2.2,6.2,4.5,4.0,,Extra Large,92,Moderate
1850,Fabienne Raccoon,Mouse,Prey,Meadowlands,8.9,0.9,8.6,4.5,1.1,Striped,Large,94,High
1851,Gideon Cougar,Giraffe,Prey,Sahara Square,6.7,0.7,5.0,,8.9,Striped,Medium,20,High
1852,Ranger Cougar,Lion,Predator,Downtown,5.9,3.4,6.3,1.4,7.0,Brown,Extra Large,147,Low
1854,Nick Cat,Cheetah,Predator,Downtown,8.9,1.8,8.6,3.5,1.2,Golden,Large,8,High
1855,Dash Puma,Moose,Prey,Downtown,5.7,,9.1,1.1,4.2,Orange,Small,92,Low
1856,Pronk Elephant,Zebra,Prey,,5.7,3.0,7.3,4.7,3.3,Striped,Medium,4,Low
1857,Bonnie Rhino,Yak,Prey,Downtown,8.7,2.4,8.4,0.1,4.4,Brown,Small,53,High
1858,Snout Cat,Sloth,Prey,Downtown,5.0,0.1,9.3,4.1,5.5,Golden,Extra Large,12,Low
1859,Jerry Chipmunk,Fox,Predator,,6.3,2.8,9.0,1.8,4.1,Orange,Medium,22,Moderate
1860,Bonnie Chipmunk,Cheetah,Predator,Meadowlands,7.5,3.1,6.1,1.6,5.7,,Large,40,Moderate
1862,Clawhauser Lynx,Tiger,Predator,Sahara Square,8.2,3.0,9.9,0.5,2.4,White,Extra Large,149,High
1863,Chief Hare,Sloth,Prey,Sahara Square,8.8,1.4,,2.5,5.4,Black,Extra Large,119,High
1864,Claws Hyena,Sloth,Prey,Downtown,7.7,4.0,7.0,3.3,2.0,Striped,Medium,109,Moderate
1865,Judy Lynx,Fox,Predator,Downtown,6.8,1.6,8.5,5.6,1.5,Grey,Extra Large,103,Moderate
1866,Frantic Ocelot,Sheep,Prey,Sahara Square,,0.8,7.5,0.1,10.2,Black,Small,122,Low
1867,Nick Sheep,Polar Bear,Predator,Rainforest District,6.3,2.1,5.1,1.6,8.9,Orange,Extra Large,17,High
1868,Jerry Yak,Rat,Prey,Rainforest District,9.6,2.6,7.1,4.4,0.3,,Medium,126,High
1869,Larry Bunny,Panther,Predator,Tundratown,8.9,0.8,5.7,4.1,4.5,Spotted,Large,70,High
1870,Fluffy Gorilla,Moose,Prey,Savanna Central,8.7,2.5,9.9,1.5,1.4,Golden,Medium,92,High
1871,Bonnie Bunny,Hyena,Predator,Downtown,5.6,3.3,6.3,4.7,4.1,Brown,Large,42,Low
1872,Larry Hopps,Tiger,Predator,Tundratown,8.0,1.8,6.8,2.1,5.3,Spotted,Large,18,Moderate
1873,Raymond Otter,Hedgehog,Prey,Meadowlands,8.2,3.0,8.4,0.9,3.5,Orange,Extra Large,131,High
1874,Sparky Rabbit,Weasel,Predator,Meadowlands,7.4,2.1,8.9,3.7,1.9,,Extra Large,67,Moderate
1875,Hooves Moose,Wolf,Predator,Savanna Central,7.0,3.6,5.8,6.0,1.6,Orange,Extra Large,116,High
1876,Emmitt Squirrel,Moose,Prey,Rainforest District,8.6,3.2,9.3,,0.0,Brown,Small,50,High
1877,Hooves Hedgehog,Leopard,Predator,Downtown,6.5,2.8,5.6,2.4,6.7,Black,Large,86,High
1878,Dash Jackal,Weasel,Predator,Downtown,8.0,2.0,8.2,5.6,0.2,Orange,Small,56,Moderate
1879,Mayor Panther,Wolf,Predator,Savanna Central,5.3,2.3,9.3,2.9,4.2,Grey,Small,103,Low
1880,Bonnie Lion,Leopard,Predator,Downtown,6.7,0.6,9.2,3.1,4.4,Black,Extra Large,21,Moderate
1881,Gary Cheetah,Mouse,Prey,Rainforest District,9.7,3.2,8.5,0.0,2.6,Brown,Medium,10,High
1882,Mayor Skunk,Moose,Prey,Meadowlands,9.6,0.7,6.4,3.1,4.2,Orange,Large,33,High
1883,Fuzzy Dog,Tiger,Predator,Downtown,6.3,0.8,8.0,0.5,8.4,Striped,Extra Large,129,Moderate
1884,Swift Dingo,Lion,Predator,Savanna Central,8.6,2.2,7.1,3.4,2.7,Black,Medium,16,High
1885,Pronk Armadillo,Rabbit,Prey,Savanna Central,6.8,3.7,5.3,4.0,4.2,Golden,Small,0,High
1886,Chief Bear,Moose,Prey,Rainforest District,5.9,1.2,8.6,0.5,7.8,Striped,Large,51,Low
1887,,Hyena,Predator,Tundratown,9.1,2.9,8.6,0.3,3.1,Golden,Medium,114,High
1888,Kevin Coyote,Gazelle,Prey,Meadowlands,9.2,0.2,5.1,2.2,7.3,Golden,Medium,133,High
1889,Emmitt Fox,Rat,Prey,Rainforest District,5.7,2.2,9.6,2.3,4.2,Orange,Small,93,Low
1890,Pronk Coyote,Giraffe,Prey,Rainforest District,,2.4,7.3,5.6,3.2,Brown,Large,9,Low
1891,Bonnie Sheep,Otter,Predator,Sahara Square,5.6,0.8,5.1,2.6,9.9,Striped,Medium,30,High
1892,Nangi Fox,Sheep,Prey,Savanna Central,8.0,2.5,7.7,0.5,5.3,Golden,Extra Large,40,Moderate
1893,Kevin Tiger,Moose,Prey,Rainforest District,7.2,4.0,9.2,3.2,0.4,Black,Extra Large,89,Moderate
1894,Madge Puma,Wolf,Predator,Savanna Central,7.4,2.7,9.4,3.4,1.1,Black,Extra Large,131,Moderate
1895,Swift Puma,Rat,Prey,Meadowlands,9.7,0.2,,4.0,5.0,Brown,Extra Large,34,High
1896,Dash Opossum,Cheetah,Predator,Rainforest District,6.7,1.1,7.6,2.6,6.0,Brown,Small,20,Moderate
1897,Bucky Porcupine,Fox,Predator,Tundratown,7.6,2.7,6.9,1.5,5.3,Striped,Small,67,Moderate
1898,Whiskers Hare,Polar Bear,Predator,Meadowlands,,,8.3,0.9,3.1,Golden,Small,111,High
1899,Nangi Raccoon,Elephant,Prey,Tundratown,7.9,2.3,7.4,3.3,3.1,Golden,Small,125,Moderate
1900,Frantic Coyote,Wolf,Predator,,8.6,,8.7,0.8,5.5,Grey,Large,11,High
1901,Hooves Elephant,Panther,Predator,Savanna Central,5.3,,9.8,0.3,4.7,Orange,Small,140,Low
1902,,Hamster,Prey,Downtown,7.4,3.3,9.8,2.2,1.3,Black,Medium,42,Moderate
1903,Gary Armadillo,Otter,Predator,Rainforest District,6.8,2.4,6.6,5.5,2.7,Brown,Extra Large,100,Moderate
1904,Officer Hippo,Rhino,Prey,Meadowlands,6.6,,5.2,4.9,6.1,Striped,Large,85,High
1905,Koslov Baboon,Mouse,Prey,Rainforest District,7.3,1.3,7.4,4.9,3.1,White,Extra Large,128,Moderate
1906,Nick Elephant,Sloth,Prey,Tundratown,6.9,,5.9,3.6,6.3,Black,Large,32,High
1907,Koslov Cheetah,Fox,Predator,Rainforest District,7.4,3.5,5.2,3.9,4.0,Golden,Large,10,High
1908,Sparky Sheep,Fox,Predator,Savanna Central,9.4,2.9,9.6,0.7,1.4,Brown,Large,53,High
1909,Gideon Baboon,Rat,Prey,Downtown,7.5,0.1,5.0,1.4,10.0,Golden,Extra Large,5,High
1910,Fabienne Lion,Jaguar,Predator,Savanna Central,5.9,0.1,9.5,0.0,8.5,Brown,Extra Large,97,Low
1911,Gideon Lynx,Yak,Prey,Tundratown,8.7,0.6,9.6,4.6,0.5,Striped,Medium,17,High
1912,Frantic Hedgehog,Cheetah,Predator,Meadowlands,5.0,3.9,9.4,5.1,0.6,Spotted,Extra Large,138,Low
1913,Frantic Weasel,Hedgehog,Prey,Downtown,8.3,1.4,9.5,1.4,3.4,Black,Large,97,High
1914,Paws Wilde,Sheep,Prey,Sahara Square,9.6,0.6,6.1,,4.4,Black,Medium,47,High
1915,Bucky Sheep,Rat,Prey,Tundratown,8.8,2.5,6.2,0.0,6.5,Orange,Small,47,High
1916,Jerry Beaver,Panther,Predator,Downtown,9.5,1.6,7.6,2.5,2.8,Black,Extra Large,89,High
1917,Fuzzy Elephant,Elephant,Prey,Tundratown,7.2,3.1,7.6,1.9,4.2,Golden,Medium,149,Moderate
1918,Lionheart Weasel,Wolf,Predator,Downtown,5.7,2.6,8.4,4.5,2.8,Striped,Large,66,Low
1919,Clawhauser Armadillo,Otter,Predator,,7.5,,9.7,,0.6,Striped,Medium,40,Moderate
1920,Finnick Ocelot,Rabbit,Prey,Meadowlands,9.9,1.1,6.0,2.7,4.3,Striped,Medium,5,High
1921,,Wolf,Predator,Sahara Square,5.3,3.9,7.9,3.3,3.6,Brown,Large,145,Low
1922,Nick Hare,Gazelle,Prey,Sahara Square,5.2,2.4,8.6,2.5,5.3,Black,Extra Large,49,Low
1924,Fuzzy Opossum,Cheetah,Predator,Downtown,9.1,1.5,7.9,4.0,1.5,Black,Extra Large,117,High
1925,Manchas Lion,Cheetah,Predator,Savanna Central,6.2,0.7,9.9,3.7,3.5,Grey,Medium,25,Moderate
1926,Gideon Squirrel,Jaguar,Predator,Meadowlands,6.3,2.0,6.6,1.0,8.1,Black,Extra Large,136,Moderate
1927,Paws Beaver,Leopard,Predator,Downtown,6.3,0.1,8.5,3.0,6.1,Grey,Extra Large,70,Moderate
1929,Gary Lynx,Panther,Predator,Rainforest District,9.5,2.9,5.4,4.9,1.3,Golden,Large,49,High
1930,Pronk Rhino,Rabbit,Prey,Rainforest District,8.0,2.7,10.0,0.8,2.5,Spotted,Small,7,Moderate
1931,Ranger Ocelot,Giraffe,Prey,Tundratown,8.1,,5.2,0.1,8.8,Orange,Large,107,High
1932,Lionheart Gorilla,Yak,Prey,Tundratown,7.8,2.2,5.2,2.8,6.0,Striped,Small,1,High
1933,Yax Jackal,Giraffe,Prey,Tundratown,9.6,1.6,8.1,3.7,1.0,Striped,Medium,56,High
1934,Officer Hopps,Hedgehog,Prey,Downtown,9.3,1.6,9.4,0.9,2.8,,Medium,114,High
1935,Swift Armadillo,Panther,Predator,Tundratown,6.4,0.2,9.0,2.5,5.9,Orange,Large,20,Moderate
1936,FruFru Hyena,Moose,Prey,Rainforest District,,3.3,7.8,2.1,1.3,White,Small,86,High
1937,Kevin Elephant,Mouse,Prey,,7.4,1.6,9.6,0.7,4.7,White,Large,19,Moderate
1938,Dash Hedgehog,Panther,Predator,Tundratown,7.5,1.8,7.6,0.8,6.3,Black,Extra Large,14,Moderate
1939,Lionheart Rhino,Wolf,Predator,Tundratown,7.6,1.0,5.9,0.4,9.1,Brown,Extra Large,3,High
1940,Duke Jaguar,Rhino,Prey,Sahara Square,8.1,2.9,,2.2,2.4,Spotted,Large,147,High
1941,Koslov Squirrel,Hamster,Prey,Rainforest District,6.9,1.5,,3.0,4.4,Golden,Large,34,Moderate
1942,Emmitt Hedgehog,Fox,Predator,Sahara Square,8.2,1.2,5.1,5.3,4.2,Orange,Extra Large,66,High
